Sensor 1,Threshold 1,Sensor 2,Threshold 2,Critical Caught,Critical Recall %,False Triggers,False Trigger %,Precision %
pressure_hpa,1010.995,mq4_ch4_ppm,3497.03,15,2.41,0,0.0,100.0
pressure_hpa,1011.99,mq4_ch4_ppm,215.08,112,18.01,67,6.85,62.57
pressure_hpa,1011.99,mq4_ch4_ppm,278.816,93,14.95,30,3.07,75.61
pressure_hpa,1011.99,mq4_ch4_ppm,435.128,82,13.18,19,1.94,81.19
pressure_hpa,1011.99,mq4_ch4_ppm,656.57,60,9.65,14,1.43,81.08
pressure_hpa,1011.99,mq4_ch4_ppm,900.84,40,6.43,12,1.23,76.92
pressure_hpa,1011.99,mq4_ch4_ppm,1190.033,27,4.34,7,0.72,79.41
pressure_hpa,1011.99,mq4_ch4_ppm,2403.872,19,3.05,1,0.1,95.0
pressure_hpa,1011.99,mq4_ch4_ppm,3497.03,12,1.93,0,0.0,100.0
pressure_hpa,1012.93,mq4_ch4_ppm,215.08,79,12.7,43,4.4,64.75
pressure_hpa,1012.93,mq4_ch4_ppm,278.816,65,10.45,14,1.43,82.28
pressure_hpa,1012.93,mq4_ch4_ppm,435.128,56,9.0,9,0.92,86.15
pressure_hpa,1012.93,mq4_ch4_ppm,656.57,40,6.43,8,0.82,83.33
pressure_hpa,1012.93,mq4_ch4_ppm,900.84,25,4.02,8,0.82,75.76
pressure_hpa,1012.93,mq4_ch4_ppm,1190.033,17,2.73,3,0.31,85.0
pressure_hpa,1012.93,mq4_ch4_ppm,2403.872,13,2.09,0,0.0,100.0
pressure_hpa,1012.93,mq4_ch4_ppm,3497.03,7,1.13,0,0.0,100.0
pressure_hpa,1013.412,mq4_ch4_ppm,215.08,61,9.81,31,3.17,66.3
pressure_hpa,1013.412,mq4_ch4_ppm,278.816,51,8.2,11,1.12,82.26
pressure_hpa,1013.412,mq4_ch4_ppm,435.128,45,7.23,7,0.72,86.54
pressure_hpa,1013.412,mq4_ch4_ppm,656.57,33,5.31,6,0.61,84.62
pressure_hpa,1013.412,mq4_ch4_ppm,900.84,21,3.38,6,0.61,77.78
pressure_hpa,1013.412,mq4_ch4_ppm,1190.033,14,2.25,1,0.1,93.33
pressure_hpa,1013.412,mq4_ch4_ppm,2403.872,10,1.61,0,0.0,100.0
pressure_hpa,1013.412,mq4_ch4_ppm,3497.03,6,0.96,0,0.0,100.0
pressure_hpa,1014.08,mq4_ch4_ppm,215.08,44,7.07,26,2.66,62.86
pressure_hpa,1014.08,mq4_ch4_ppm,278.816,35,5.63,9,0.92,79.55
pressure_hpa,1014.08,mq4_ch4_ppm,435.128,30,4.82,5,0.51,85.71
pressure_hpa,1014.08,mq4_ch4_ppm,656.57,23,3.7,4,0.41,85.19
pressure_hpa,1014.08,mq4_ch4_ppm,900.84,15,2.41,4,0.41,78.95
pressure_hpa,1014.08,mq4_ch4_ppm,1190.033,10,1.61,0,0.0,100.0
pressure_hpa,1014.08,mq4_ch4_ppm,2403.872,7,1.13,0,0.0,100.0
pressure_hpa,1014.08,mq4_ch4_ppm,3497.03,4,0.64,0,0.0,100.0
pressure_hpa,1014.852,mq4_ch4_ppm,215.08,27,4.34,20,2.04,57.45
pressure_hpa,1014.852,mq4_ch4_ppm,278.816,22,3.54,6,0.61,78.57
pressure_hpa,1014.852,mq4_ch4_ppm,435.128,19,3.05,4,0.41,82.61
pressure_hpa,1014.852,mq4_ch4_ppm,656.57,15,2.41,4,0.41,78.95
pressure_hpa,1014.852,mq4_ch4_ppm,900.84,11,1.77,4,0.41,73.33
pressure_hpa,1014.852,mq4_ch4_ppm,1190.033,8,1.29,0,0.0,100.0
pressure_hpa,1014.852,mq4_ch4_ppm,2403.872,5,0.8,0,0.0,100.0
pressure_hpa,1014.852,mq4_ch4_ppm,3497.03,2,0.32,0,0.0,100.0
pressure_hpa,1015.813,mq4_ch4_ppm,215.08,18,2.89,14,1.43,56.25
pressure_hpa,1015.813,mq4_ch4_ppm,278.816,14,2.25,3,0.31,82.35
pressure_hpa,1015.813,mq4_ch4_ppm,435.128,11,1.77,2,0.2,84.62
pressure_hpa,1015.813,mq4_ch4_ppm,656.57,10,1.61,2,0.2,83.33
pressure_hpa,1015.813,mq4_ch4_ppm,900.84,7,1.13,2,0.2,77.78
pressure_hpa,1015.813,mq4_ch4_ppm,1190.033,6,0.96,0,0.0,100.0
pressure_hpa,1015.813,mq4_ch4_ppm,2403.872,3,0.48,0,0.0,100.0
pressure_hpa,1015.813,mq4_ch4_ppm,3497.03,2,0.32,0,0.0,100.0
pressure_hpa,1016.93,mq4_ch4_ppm,215.08,12,1.93,8,0.82,60.0
pressure_hpa,1016.93,mq4_ch4_ppm,278.816,9,1.45,2,0.2,81.82
pressure_hpa,1016.93,mq4_ch4_ppm,435.128,7,1.13,1,0.1,87.5
pressure_hpa,1016.93,mq4_ch4_ppm,656.57,6,0.96,1,0.1,85.71
pressure_hpa,1016.93,mq4_ch4_ppm,900.84,4,0.64,1,0.1,80.0
pressure_hpa,1016.93,mq4_ch4_ppm,1190.033,3,0.48,0,0.0,100.0
pressure_hpa,1016.93,mq4_ch4_ppm,2403.872,1,0.16,0,0.0,100.0
pressure_hpa,1016.93,mq4_ch4_ppm,3497.03,1,0.16,0,0.0,100.0
pressure_hpa,1010.995,mq135_gas_ppm,93.995,158,25.4,90,9.2,63.71
pressure_hpa,1010.995,mq135_gas_ppm,117.218,119,19.13,49,5.01,70.83
pressure_hpa,1010.995,mq135_gas_ppm,173.78,89,14.31,28,2.86,76.07
pressure_hpa,1010.995,mq135_gas_ppm,254.158,79,12.7,25,2.56,75.96
pressure_hpa,1010.995,mq135_gas_ppm,328.848,71,11.41,15,1.53,82.56
pressure_hpa,1010.995,mq135_gas_ppm,403.737,61,9.81,8,0.82,88.41
pressure_hpa,1010.995,mq135_gas_ppm,470.341,43,6.91,6,0.61,87.76
pressure_hpa,1010.995,mq135_gas_ppm,532.443,30,4.82,1,0.1,96.77
pressure_hpa,1011.99,mq135_gas_ppm,93.995,117,18.81,68,6.95,63.24
pressure_hpa,1011.99,mq135_gas_ppm,117.218,87,13.99,36,3.68,70.73
pressure_hpa,1011.99,mq135_gas_ppm,173.78,67,10.77,19,1.94,77.91
pressure_hpa,1011.99,mq135_gas_ppm,254.158,61,9.81,18,1.84,77.22
pressure_hpa,1011.99,mq135_gas_ppm,328.848,55,8.84,9,0.92,85.94
pressure_hpa,1011.99,mq135_gas_ppm,403.737,46,7.4,4,0.41,92.0
pressure_hpa,1011.99,mq135_gas_ppm,470.341,32,5.14,3,0.31,91.43
pressure_hpa,1011.99,mq135_gas_ppm,532.443,23,3.7,0,0.0,100.0
pressure_hpa,1012.93,mq135_gas_ppm,93.995,83,13.34,49,5.01,62.88
pressure_hpa,1012.93,mq135_gas_ppm,117.218,64,10.29,23,2.35,73.56
pressure_hpa,1012.93,mq135_gas_ppm,173.78,50,8.04,9,0.92,84.75
pressure_hpa,1012.93,mq135_gas_ppm,254.158,45,7.23,8,0.82,84.91
pressure_hpa,1012.93,mq135_gas_ppm,328.848,42,6.75,4,0.41,91.3
pressure_hpa,1012.93,mq135_gas_ppm,403.737,34,5.47,1,0.1,97.14
pressure_hpa,1012.93,mq135_gas_ppm,470.341,27,4.34,1,0.1,96.43
pressure_hpa,1012.93,mq135_gas_ppm,532.443,21,3.38,0,0.0,100.0
pressure_hpa,1013.412,mq135_gas_ppm,93.995,62,9.97,42,4.29,59.62
pressure_hpa,1013.412,mq135_gas_ppm,117.218,50,8.04,19,1.94,72.46
pressure_hpa,1013.412,mq135_gas_ppm,173.78,38,6.11,8,0.82,82.61
pressure_hpa,1013.412,mq135_gas_ppm,254.158,34,5.47,7,0.72,82.93
pressure_hpa,1013.412,mq135_gas_ppm,328.848,32,5.14,4,0.41,88.89
pressure_hpa,1013.412,mq135_gas_ppm,403.737,25,4.02,1,0.1,96.15
pressure_hpa,1013.412,mq135_gas_ppm,470.341,19,3.05,1,0.1,95.0
pressure_hpa,1013.412,mq135_gas_ppm,532.443,16,2.57,0,0.0,100.0
pressure_hpa,1014.08,mq135_gas_ppm,93.995,45,7.23,30,3.07,60.0
pressure_hpa,1014.08,mq135_gas_ppm,117.218,36,5.79,15,1.53,70.59
pressure_hpa,1014.08,mq135_gas_ppm,173.78,26,4.18,7,0.72,78.79
pressure_hpa,1014.08,mq135_gas_ppm,254.158,23,3.7,7,0.72,76.67
pressure_hpa,1014.08,mq135_gas_ppm,328.848,21,3.38,4,0.41,84.0
pressure_hpa,1014.08,mq135_gas_ppm,403.737,17,2.73,1,0.1,94.44
pressure_hpa,1014.08,mq135_gas_ppm,470.341,14,2.25,1,0.1,93.33
pressure_hpa,1014.08,mq135_gas_ppm,532.443,12,1.93,0,0.0,100.0
pressure_hpa,1014.852,mq135_gas_ppm,93.995,28,4.5,22,2.25,56.0
pressure_hpa,1014.852,mq135_gas_ppm,117.218,21,3.38,10,1.02,67.74
pressure_hpa,1014.852,mq135_gas_ppm,173.78,15,2.41,4,0.41,78.95
pressure_hpa,1014.852,mq135_gas_ppm,254.158,14,2.25,4,0.41,77.78
pressure_hpa,1014.852,mq135_gas_ppm,328.848,13,2.09,2,0.2,86.67
pressure_hpa,1014.852,mq135_gas_ppm,403.737,11,1.77,0,0.0,100.0
pressure_hpa,1014.852,mq135_gas_ppm,470.341,9,1.45,0,0.0,100.0
pressure_hpa,1014.852,mq135_gas_ppm,532.443,8,1.29,0,0.0,100.0
pressure_hpa,1015.813,mq135_gas_ppm,93.995,19,3.05,11,1.12,63.33
pressure_hpa,1015.813,mq135_gas_ppm,117.218,13,2.09,4,0.41,76.47
pressure_hpa,1015.813,mq135_gas_ppm,173.78,9,1.45,1,0.1,90.0
pressure_hpa,1015.813,mq135_gas_ppm,254.158,8,1.29,1,0.1,88.89
pressure_hpa,1015.813,mq135_gas_ppm,328.848,8,1.29,1,0.1,88.89
pressure_hpa,1015.813,mq135_gas_ppm,403.737,7,1.13,0,0.0,100.0
pressure_hpa,1015.813,mq135_gas_ppm,470.341,6,0.96,0,0.0,100.0
pressure_hpa,1015.813,mq135_gas_ppm,532.443,5,0.8,0,0.0,100.0
pressure_hpa,1016.93,mq135_gas_ppm,93.995,11,1.77,6,0.61,64.71
pressure_hpa,1016.93,mq135_gas_ppm,117.218,8,1.29,2,0.2,80.0
pressure_hpa,1016.93,mq135_gas_ppm,173.78,7,1.13,0,0.0,100.0
pressure_hpa,1016.93,mq135_gas_ppm,254.158,6,0.96,0,0.0,100.0
pressure_hpa,1016.93,mq135_gas_ppm,328.848,6,0.96,0,0.0,100.0
pressure_hpa,1016.93,mq135_gas_ppm,403.737,6,0.96,0,0.0,100.0
pressure_hpa,1016.93,mq135_gas_ppm,470.341,5,0.8,0,0.0,100.0
pressure_hpa,1016.93,mq135_gas_ppm,532.443,4,0.64,0,0.0,100.0
pressure_hpa,1010.995,sound_db,60.645,209,33.6,191,19.53,52.25
pressure_hpa,1010.995,sound_db,64.358,186,29.9,131,13.39,58.68
pressure_hpa,1010.995,sound_db,69.512,151,24.28,97,9.92,60.89
pressure_hpa,1010.995,sound_db,72.675,139,22.35,75,7.67,64.95
pressure_hpa,1010.995,sound_db,76.926,122,19.61,59,6.03,67.4
pressure_hpa,1010.995,sound_db,85.569,113,18.17,28,2.86,80.14
pressure_hpa,1010.995,sound_db,93.843,90,14.47,6,0.61,93.75
pressure_hpa,1010.995,sound_db,106.99,49,7.88,0,0.0,100.0
pressure_hpa,1011.99,sound_db,60.645,156,25.08,157,16.05,49.84
pressure_hpa,1011.99,sound_db,64.358,140,22.51,109,11.15,56.22
pressure_hpa,1011.99,sound_db,69.512,116,18.65,80,8.18,59.18
pressure_hpa,1011.99,sound_db,72.675,107,17.2,63,6.44,62.94
pressure_hpa,1011.99,sound_db,76.926,96,15.43,47,4.81,67.13
pressure_hpa,1011.99,sound_db,85.569,88,14.15,20,2.04,81.48
pressure_hpa,1011.99,sound_db,93.843,68,10.93,5,0.51,93.15
pressure_hpa,1011.99,sound_db,106.99,37,5.95,0,0.0,100.0
pressure_hpa,1012.93,sound_db,60.645,105,16.88,122,12.47,46.26
pressure_hpa,1012.93,sound_db,64.358,96,15.43,82,8.38,53.93
pressure_hpa,1012.93,sound_db,69.512,78,12.54,58,5.93,57.35
pressure_hpa,1012.93,sound_db,72.675,72,11.58,43,4.4,62.61
pressure_hpa,1012.93,sound_db,76.926,63,10.13,31,3.17,67.02
pressure_hpa,1012.93,sound_db,85.569,58,9.32,12,1.23,82.86
pressure_hpa,1012.93,sound_db,93.843,47,7.56,5,0.51,90.38
pressure_hpa,1012.93,sound_db,106.99,28,4.5,0,0.0,100.0
pressure_hpa,1013.412,sound_db,60.645,81,13.02,104,10.63,43.78
pressure_hpa,1013.412,sound_db,64.358,74,11.9,70,7.16,51.39
pressure_hpa,1013.412,sound_db,69.512,63,10.13,48,4.91,56.76
pressure_hpa,1013.412,sound_db,72.675,57,9.16,36,3.68,61.29
pressure_hpa,1013.412,sound_db,76.926,50,8.04,26,2.66,65.79
pressure_hpa,1013.412,sound_db,85.569,46,7.4,9,0.92,83.64
pressure_hpa,1013.412,sound_db,93.843,38,6.11,5,0.51,88.37
pressure_hpa,1013.412,sound_db,106.99,22,3.54,0,0.0,100.0
pressure_hpa,1014.08,sound_db,60.645,61,9.81,91,9.3,40.13
pressure_hpa,1014.08,sound_db,64.358,57,9.16,60,6.13,48.72
pressure_hpa,1014.08,sound_db,69.512,47,7.56,40,4.09,54.02
pressure_hpa,1014.08,sound_db,72.675,45,7.23,31,3.17,59.21
pressure_hpa,1014.08,sound_db,76.926,39,6.27,23,2.35,62.9
pressure_hpa,1014.08,sound_db,85.569,36,5.79,8,0.82,81.82
pressure_hpa,1014.08,sound_db,93.843,30,4.82,4,0.41,88.24
pressure_hpa,1014.08,sound_db,106.99,17,2.73,0,0.0,100.0
pressure_hpa,1014.852,sound_db,60.645,44,7.07,69,7.06,38.94
pressure_hpa,1014.852,sound_db,64.358,41,6.59,45,4.6,47.67
pressure_hpa,1014.852,sound_db,69.512,34,5.47,30,3.07,53.12
pressure_hpa,1014.852,sound_db,72.675,32,5.14,25,2.56,56.14
pressure_hpa,1014.852,sound_db,76.926,30,4.82,18,1.84,62.5
pressure_hpa,1014.852,sound_db,85.569,28,4.5,6,0.61,82.35
pressure_hpa,1014.852,sound_db,93.843,22,3.54,3,0.31,88.0
pressure_hpa,1014.852,sound_db,106.99,12,1.93,0,0.0,100.0
pressure_hpa,1015.813,sound_db,60.645,27,4.34,49,5.01,35.53
pressure_hpa,1015.813,sound_db,64.358,25,4.02,29,2.97,46.3
pressure_hpa,1015.813,sound_db,69.512,21,3.38,20,2.04,51.22
pressure_hpa,1015.813,sound_db,72.675,19,3.05,17,1.74,52.78
pressure_hpa,1015.813,sound_db,76.926,19,3.05,13,1.33,59.38
pressure_hpa,1015.813,sound_db,85.569,17,2.73,5,0.51,77.27
pressure_hpa,1015.813,sound_db,93.843,12,1.93,3,0.31,80.0
pressure_hpa,1015.813,sound_db,106.99,5,0.8,0,0.0,100.0
pressure_hpa,1016.93,sound_db,60.645,17,2.73,23,2.35,42.5
pressure_hpa,1016.93,sound_db,64.358,16,2.57,13,1.33,55.17
pressure_hpa,1016.93,sound_db,69.512,13,2.09,10,1.02,56.52
pressure_hpa,1016.93,sound_db,72.675,11,1.77,9,0.92,55.0
pressure_hpa,1016.93,sound_db,76.926,11,1.77,8,0.82,57.89
pressure_hpa,1016.93,sound_db,85.569,9,1.45,3,0.31,75.0
pressure_hpa,1016.93,sound_db,93.843,6,0.96,2,0.2,75.0
pressure_hpa,1016.93,sound_db,106.99,2,0.32,0,0.0,100.0
pressure_hpa,1010.995,vibration_g,0.21,213,34.24,205,20.96,50.96
pressure_hpa,1010.995,vibration_g,0.24,196,31.51,146,14.93,57.31
pressure_hpa,1010.995,vibration_g,0.31,166,26.69,92,9.41,64.34
pressure_hpa,1010.995,vibration_g,0.37,145,23.31,85,8.69,63.04
pressure_hpa,1010.995,vibration_g,1.872,112,18.01,81,8.28,58.03
pressure_hpa,1010.995,vibration_g,3.31,71,11.41,78,7.98,47.65
pressure_hpa,1010.995,vibration_g,4.101,41,6.59,58,5.93,41.41
pressure_hpa,1010.995,vibration_g,4.87,11,1.77,41,4.19,21.15
pressure_hpa,1011.99,vibration_g,0.21,162,26.05,167,17.08,49.24
pressure_hpa,1011.99,vibration_g,0.24,150,24.12,119,12.17,55.76
pressure_hpa,1011.99,vibration_g,0.31,128,20.58,76,7.77,62.75
pressure_hpa,1011.99,vibration_g,0.37,113,18.17,70,7.16,61.75
pressure_hpa,1011.99,vibration_g,1.872,87,13.99,67,6.85,56.49
pressure_hpa,1011.99,vibration_g,3.31,58,9.32,65,6.65,47.15
pressure_hpa,1011.99,vibration_g,4.101,35,5.63,49,5.01,41.67
pressure_hpa,1011.99,vibration_g,4.87,9,1.45,35,3.58,20.45
pressure_hpa,1012.93,vibration_g,0.21,109,17.52,120,12.27,47.6
pressure_hpa,1012.93,vibration_g,0.24,99,15.92,85,8.69,53.8
pressure_hpa,1012.93,vibration_g,0.31,84,13.5,52,5.32,61.76
pressure_hpa,1012.93,vibration_g,0.37,76,12.22,51,5.21,59.84
pressure_hpa,1012.93,vibration_g,1.872,57,9.16,50,5.11,53.27
pressure_hpa,1012.93,vibration_g,3.31,37,5.95,48,4.91,43.53
pressure_hpa,1012.93,vibration_g,4.101,20,3.22,34,3.48,37.04
pressure_hpa,1012.93,vibration_g,4.87,6,0.96,25,2.56,19.35
pressure_hpa,1013.412,vibration_g,0.21,84,13.5,98,10.02,46.15
pressure_hpa,1013.412,vibration_g,0.24,79,12.7,69,7.06,53.38
pressure_hpa,1013.412,vibration_g,0.31,66,10.61,43,4.4,60.55
pressure_hpa,1013.412,vibration_g,0.37,59,9.49,42,4.29,58.42
pressure_hpa,1013.412,vibration_g,1.872,45,7.23,42,4.29,51.72
pressure_hpa,1013.412,vibration_g,3.31,27,4.34,40,4.09,40.3
pressure_hpa,1013.412,vibration_g,4.101,14,2.25,28,2.86,33.33
pressure_hpa,1013.412,vibration_g,4.87,5,0.8,20,2.04,20.0
pressure_hpa,1014.08,vibration_g,0.21,61,9.81,83,8.49,42.36
pressure_hpa,1014.08,vibration_g,0.24,58,9.32,59,6.03,49.57
pressure_hpa,1014.08,vibration_g,0.31,49,7.88,36,3.68,57.65
pressure_hpa,1014.08,vibration_g,0.37,44,7.07,35,3.58,55.7
pressure_hpa,1014.08,vibration_g,1.872,35,5.63,35,3.58,50.0
pressure_hpa,1014.08,vibration_g,3.31,20,3.22,33,3.37,37.74
pressure_hpa,1014.08,vibration_g,4.101,10,1.61,23,2.35,30.3
pressure_hpa,1014.08,vibration_g,4.87,4,0.64,15,1.53,21.05
pressure_hpa,1014.852,vibration_g,0.21,44,7.07,62,6.34,41.51
pressure_hpa,1014.852,vibration_g,0.24,42,6.75,46,4.7,47.73
pressure_hpa,1014.852,vibration_g,0.31,36,5.79,29,2.97,55.38
pressure_hpa,1014.852,vibration_g,0.37,32,5.14,28,2.86,53.33
pressure_hpa,1014.852,vibration_g,1.872,27,4.34,28,2.86,49.09
pressure_hpa,1014.852,vibration_g,3.31,16,2.57,26,2.66,38.1
pressure_hpa,1014.852,vibration_g,4.101,7,1.13,18,1.84,28.0
pressure_hpa,1014.852,vibration_g,4.87,3,0.48,12,1.23,20.0
pressure_hpa,1015.813,vibration_g,0.21,26,4.18,41,4.19,38.81
pressure_hpa,1015.813,vibration_g,0.24,25,4.02,30,3.07,45.45
pressure_hpa,1015.813,vibration_g,0.31,22,3.54,18,1.84,55.0
pressure_hpa,1015.813,vibration_g,0.37,20,3.22,18,1.84,52.63
pressure_hpa,1015.813,vibration_g,1.872,17,2.73,18,1.84,48.57
pressure_hpa,1015.813,vibration_g,3.31,10,1.61,18,1.84,35.71
pressure_hpa,1015.813,vibration_g,4.101,5,0.8,13,1.33,27.78
pressure_hpa,1015.813,vibration_g,4.87,3,0.48,9,0.92,25.0
pressure_hpa,1016.93,vibration_g,0.21,15,2.41,21,2.15,41.67
pressure_hpa,1016.93,vibration_g,0.24,15,2.41,16,1.64,48.39
pressure_hpa,1016.93,vibration_g,0.31,13,2.09,9,0.92,59.09
pressure_hpa,1016.93,vibration_g,0.37,11,1.77,9,0.92,55.0
pressure_hpa,1016.93,vibration_g,1.872,9,1.45,9,0.92,50.0
pressure_hpa,1016.93,vibration_g,3.31,5,0.8,9,0.92,35.71
pressure_hpa,1016.93,vibration_g,4.101,3,0.48,7,0.72,30.0
pressure_hpa,1016.93,vibration_g,4.87,2,0.32,4,0.41,33.33
mq4_ch4_ppm,215.08,mq135_gas_ppm,93.995,412,66.24,252,25.77,62.05
mq4_ch4_ppm,215.08,mq135_gas_ppm,117.218,352,56.59,229,23.42,60.59
mq4_ch4_ppm,215.08,mq135_gas_ppm,173.78,246,39.55,197,20.14,55.53
mq4_ch4_ppm,215.08,mq135_gas_ppm,254.158,208,33.44,160,16.36,56.52
mq4_ch4_ppm,215.08,mq135_gas_ppm,328.848,180,28.94,113,11.55,61.43
mq4_ch4_ppm,215.08,mq135_gas_ppm,403.737,153,24.6,67,6.85,69.55
mq4_ch4_ppm,215.08,mq135_gas_ppm,470.341,109,17.52,41,4.19,72.67
mq4_ch4_ppm,215.08,mq135_gas_ppm,532.443,70,11.25,9,0.92,88.61
mq4_ch4_ppm,278.816,mq135_gas_ppm,93.995,385,61.9,196,20.04,66.27
mq4_ch4_ppm,278.816,mq135_gas_ppm,117.218,342,54.98,181,18.51,65.39
mq4_ch4_ppm,278.816,mq135_gas_ppm,173.78,240,38.59,152,15.54,61.22
mq4_ch4_ppm,278.816,mq135_gas_ppm,254.158,202,32.48,120,12.27,62.73
mq4_ch4_ppm,278.816,mq135_gas_ppm,328.848,174,27.97,83,8.49,67.7
mq4_ch4_ppm,278.816,mq135_gas_ppm,403.737,147,23.63,51,5.21,74.24
mq4_ch4_ppm,278.816,mq135_gas_ppm,470.341,104,16.72,35,3.58,74.82
mq4_ch4_ppm,278.816,mq135_gas_ppm,532.443,66,10.61,7,0.72,90.41
mq4_ch4_ppm,435.128,mq135_gas_ppm,93.995,351,56.43,80,8.18,81.44
mq4_ch4_ppm,435.128,mq135_gas_ppm,117.218,308,49.52,67,6.85,82.13
mq4_ch4_ppm,435.128,mq135_gas_ppm,173.78,206,33.12,39,3.99,84.08
mq4_ch4_ppm,435.128,mq135_gas_ppm,254.158,170,27.33,23,2.35,88.08
mq4_ch4_ppm,435.128,mq135_gas_ppm,328.848,147,23.63,14,1.43,91.3
mq4_ch4_ppm,435.128,mq135_gas_ppm,403.737,124,19.94,4,0.41,96.88
mq4_ch4_ppm,435.128,mq135_gas_ppm,470.341,90,14.47,3,0.31,96.77
mq4_ch4_ppm,435.128,mq135_gas_ppm,532.443,58,9.32,0,0.0,100.0
mq4_ch4_ppm,656.57,mq135_gas_ppm,93.995,284,45.66,67,6.85,80.91
mq4_ch4_ppm,656.57,mq135_gas_ppm,117.218,241,38.75,54,5.52,81.69
mq4_ch4_ppm,656.57,mq135_gas_ppm,173.78,139,22.35,26,2.66,84.24
mq4_ch4_ppm,656.57,mq135_gas_ppm,254.158,106,17.04,11,1.12,90.6
mq4_ch4_ppm,656.57,mq135_gas_ppm,328.848,89,14.31,6,0.61,93.68
mq4_ch4_ppm,656.57,mq135_gas_ppm,403.737,77,12.38,0,0.0,100.0
mq4_ch4_ppm,656.57,mq135_gas_ppm,470.341,60,9.65,0,0.0,100.0
mq4_ch4_ppm,656.57,mq135_gas_ppm,532.443,40,6.43,0,0.0,100.0
mq4_ch4_ppm,900.84,mq135_gas_ppm,93.995,216,34.73,56,5.73,79.41
mq4_ch4_ppm,900.84,mq135_gas_ppm,117.218,173,27.81,43,4.4,80.09
mq4_ch4_ppm,900.84,mq135_gas_ppm,173.78,71,11.41,16,1.64,81.61
mq4_ch4_ppm,900.84,mq135_gas_ppm,254.158,42,6.75,4,0.41,91.3
mq4_ch4_ppm,900.84,mq135_gas_ppm,328.848,33,5.31,3,0.31,91.67
mq4_ch4_ppm,900.84,mq135_gas_ppm,403.737,28,4.5,0,0.0,100.0
mq4_ch4_ppm,900.84,mq135_gas_ppm,470.341,20,3.22,0,0.0,100.0
mq4_ch4_ppm,900.84,mq135_gas_ppm,532.443,14,2.25,0,0.0,100.0
mq4_ch4_ppm,1190.033,mq135_gas_ppm,93.995,158,25.4,36,3.68,81.44
mq4_ch4_ppm,1190.033,mq135_gas_ppm,117.218,117,18.81,27,2.76,81.25
mq4_ch4_ppm,1190.033,mq135_gas_ppm,173.78,23,3.7,8,0.82,74.19
mq4_ch4_ppm,1190.033,mq135_gas_ppm,254.158,0,0.0,0,0.0,0.0
mq4_ch4_ppm,1190.033,mq135_gas_ppm,328.848,0,0.0,0,0.0,0.0
mq4_ch4_ppm,1190.033,mq135_gas_ppm,403.737,0,0.0,0,0.0,0.0
mq4_ch4_ppm,1190.033,mq135_gas_ppm,470.341,0,0.0,0,0.0,0.0
mq4_ch4_ppm,1190.033,mq135_gas_ppm,532.443,0,0.0,0,0.0,0.0
mq4_ch4_ppm,2403.872,mq135_gas_ppm,93.995,124,19.94,7,0.72,94.66
mq4_ch4_ppm,2403.872,mq135_gas_ppm,117.218,89,14.31,5,0.51,94.68
mq4_ch4_ppm,2403.872,mq135_gas_ppm,173.78,17,2.73,1,0.1,94.44
mq4_ch4_ppm,2403.872,mq135_gas_ppm,254.158,0,0.0,0,0.0,0.0
mq4_ch4_ppm,2403.872,mq135_gas_ppm,328.848,0,0.0,0,0.0,0.0
mq4_ch4_ppm,2403.872,mq135_gas_ppm,403.737,0,0.0,0,0.0,0.0
mq4_ch4_ppm,2403.872,mq135_gas_ppm,470.341,0,0.0,0,0.0,0.0
mq4_ch4_ppm,2403.872,mq135_gas_ppm,532.443,0,0.0,0,0.0,0.0
mq4_ch4_ppm,3497.03,mq135_gas_ppm,93.995,62,9.97,0,0.0,100.0
mq4_ch4_ppm,3497.03,mq135_gas_ppm,117.218,43,6.91,0,0.0,100.0
mq4_ch4_ppm,3497.03,mq135_gas_ppm,173.78,8,1.29,0,0.0,100.0
mq4_ch4_ppm,3497.03,mq135_gas_ppm,254.158,0,0.0,0,0.0,0.0
mq4_ch4_ppm,3497.03,mq135_gas_ppm,328.848,0,0.0,0,0.0,0.0
mq4_ch4_ppm,3497.03,mq135_gas_ppm,403.737,0,0.0,0,0.0,0.0
mq4_ch4_ppm,3497.03,mq135_gas_ppm,470.341,0,0.0,0,0.0,0.0
mq4_ch4_ppm,3497.03,mq135_gas_ppm,532.443,0,0.0,0,0.0,0.0
mq4_ch4_ppm,215.08,sound_db,60.645,353,56.75,110,11.25,76.24
mq4_ch4_ppm,215.08,sound_db,64.358,275,44.21,89,9.1,75.55
mq4_ch4_ppm,215.08,sound_db,69.512,168,27.01,69,7.06,70.89
mq4_ch4_ppm,215.08,sound_db,72.675,117,18.81,56,5.73,67.63
mq4_ch4_ppm,215.08,sound_db,76.926,73,11.74,39,3.99,65.18
mq4_ch4_ppm,215.08,sound_db,85.569,50,8.04,18,1.84,73.53
mq4_ch4_ppm,215.08,sound_db,93.843,40,6.43,3,0.31,93.02
mq4_ch4_ppm,215.08,sound_db,106.99,19,3.05,0,0.0,100.0
mq4_ch4_ppm,278.816,sound_db,60.645,298,47.91,78,7.98,79.26
mq4_ch4_ppm,278.816,sound_db,64.358,222,35.69,63,6.44,77.89
mq4_ch4_ppm,278.816,sound_db,69.512,117,18.81,45,4.6,72.22
mq4_ch4_ppm,278.816,sound_db,72.675,67,10.77,36,3.68,65.05
mq4_ch4_ppm,278.816,sound_db,76.926,23,3.7,22,2.25,51.11
mq4_ch4_ppm,278.816,sound_db,85.569,1,0.16,8,0.82,11.11
